date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-03,1560,61.2,57.7,3.5,息,63.4,52.0,57.7,57.7
2020-07-06,1560,66.2,63.4,2.8,息,69.7,57.1,63.4,63.4
2021-07-28,1560,69.4,66.6,2.8,息,73.2,60.0,66.6,66.6
2022-07-14,1560,128.5,125.7,2.8,息,138.0,113.5,125.5,125.7
2023-07-13,1560,122.5,118.5,4.0,息,130.0,107.0,118.5,118.5
