date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-18,1227,61.5,59.0,2.5,息,64.9,53.1,59.0,59.0
2020-07-16,1227,67.6,64.95,2.65,息,71.4,58.5,65.0,64.95
2021-07-26,1227,54.7,52.2,2.5,息,57.4,47.0,52.2,52.2
2022-07-21,1227,44.0,42.1,1.9,息,46.3,37.9,42.1,42.1
2023-07-20,1227,40.8,39.51,1.29,息,43.45,35.6,39.5,39.51
