date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-08-07,5243,38.35,36.85,1.5,息,40.5,33.2,36.85,36.85
2020-07-31,5243,36.0,34.2,1.8,息,37.6,30.8,34.2,34.2
2021-08-25,5243,58.6,56.9,1.7,息,62.5,51.3,56.9,56.9
2022-08-26,5243,69.0,67.6,1.4,息,74.3,60.9,67.6,67.6
2023-08-29,5243,64.8,63.2,1.6,息,69.5,56.9,63.2,63.2
