date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-06-14,2739,29.0,28.0,1.0,息,30.8,25.2,28.0,28.0
2020-08-11,2739,26.75,25.75,1.0,息,28.3,23.2,25.75,25.75
